id,text
1595,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 6 dish_name: Biryani forecast_qty: 41 sold_qty: 42 percent_sold: 102.4 price_dropped: True reason: Low sales – EOD markdown
1596,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 48 sold_qty: 37 percent_sold: 77.1 price_dropped: True reason: Low sales – EOD markdown
1597,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 8 dish_name: Coconut Curry forecast_qty: 36 sold_qty: 45 percent_sold: 125.0 price_dropped: True reason: Low sales – EOD markdown
1598,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 9 dish_name: Veg Risotto forecast_qty: 33 sold_qty: 34 percent_sold: 103.0 price_dropped: True reason: Low sales – EOD markdown
1599,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 35 sold_qty: 38 percent_sold: 108.6 price_dropped: True reason: Low sales – EOD markdown
1600,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 1 dish_name: Butter Chicken forecast_qty: 48 sold_qty: 49 percent_sold: 102.1 price_dropped: True reason: Low sales – EOD markdown
1601,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 53 sold_qty: 25 percent_sold: 47.2 price_dropped: True reason: Low sales – EOD markdown
1602,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 3 dish_name: Salmon Salad forecast_qty: 38 sold_qty: 42 percent_sold: 110.5 price_dropped: True reason: Low sales – EOD markdown
1603,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 34 sold_qty: 39 percent_sold: 114.7 price_dropped: True reason: Low sales – EOD markdown
1604,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 58 sold_qty: 48 percent_sold: 82.8 price_dropped: True reason: Low sales – EOD markdown
1605,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 6 dish_name: Biryani forecast_qty: 44 sold_qty: 32 percent_sold: 72.7 price_dropped: True reason: Low sales – EOD markdown
1606,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 51 sold_qty: 52 percent_sold: 102.0 price_dropped: True reason: Low sales – EOD markdown
1607,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 8 dish_name: Coconut Curry forecast_qty: 33 sold_qty: 48 percent_sold: 145.5 price_dropped: True reason: Low sales – EOD markdown
1608,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 9 dish_name: Veg Risotto forecast_qty: 54 sold_qty: 30 percent_sold: 55.6 price_dropped: True reason: Low sales – EOD markdown
1609,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 42 sold_qty: 52 percent_sold: 123.8 price_dropped: True reason: Low sales – EOD markdown
1610,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 1 dish_name: Butter Chicken forecast_qty: 46 sold_qty: 31 percent_sold: 67.4 price_dropped: True reason: Low sales – EOD markdown
1611,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 51 sold_qty: 37 percent_sold: 72.5 price_dropped: True reason: Low sales – EOD markdown
1612,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 3 dish_name: Salmon Salad forecast_qty: 57 sold_qty: 40 percent_sold: 70.2 price_dropped: True reason: Low sales – EOD markdown
1613,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 34 sold_qty: 40 percent_sold: 117.6 price_dropped: True reason: Low sales – EOD markdown
1614,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 60 sold_qty: 39 percent_sold: 65.0 price_dropped: True reason: Low sales – EOD markdown
1615,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 6 dish_name: Biryani forecast_qty: 47 sold_qty: 30 percent_sold: 63.8 price_dropped: True reason: Low sales – EOD markdown
1616,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 44 sold_qty: 47 percent_sold: 106.8 price_dropped: True reason: Low sales – EOD markdown
1617,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 8 dish_name: Coconut Curry forecast_qty: 34 sold_qty: 44 percent_sold: 129.4 price_dropped: True reason: Low sales – EOD markdown
1618,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 9 dish_name: Veg Risotto forecast_qty: 50 sold_qty: 31 percent_sold: 62.0 price_dropped: True reason: Low sales – EOD markdown
1619,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 54 sold_qty: 44 percent_sold: 81.5 price_dropped: True reason: Low sales – EOD markdown
1620,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 1 dish_name: Butter Chicken forecast_qty: 35 sold_qty: 42 percent_sold: 120.0 price_dropped: True reason: Low sales – EOD markdown
1621,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 56 sold_qty: 36 percent_sold: 64.3 price_dropped: True reason: Low sales – EOD markdown
1622,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 3 dish_name: Salmon Salad forecast_qty: 37 sold_qty: 26 percent_sold: 70.3 price_dropped: True reason: Low sales – EOD markdown
1623,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 35 sold_qty: 35 percent_sold: 100.0 price_dropped: True reason: Low sales – EOD markdown
1624,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 60 sold_qty: 36 percent_sold: 60.0 price_dropped: True reason: Low sales – EOD markdown
1625,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 6 dish_name: Biryani forecast_qty: 41 sold_qty: 33 percent_sold: 80.5 price_dropped: True reason: Low sales – EOD markdown
1626,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 45 sold_qty: 32 percent_sold: 71.1 price_dropped: True reason: Low sales – EOD markdown
1627,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 8 dish_name: Coconut Curry forecast_qty: 45 sold_qty: 41 percent_sold: 91.1 price_dropped: True reason: Low sales – EOD markdown
1628,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 9 dish_name: Veg Risotto forecast_qty: 42 sold_qty: 30 percent_sold: 71.4 price_dropped: True reason: Low sales – EOD markdown
1629,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 49 sold_qty: 34 percent_sold: 69.4 price_dropped: True reason: Low sales – EOD markdown
1630,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 1 dish_name: Butter Chicken forecast_qty: 38 sold_qty: 24 percent_sold: 63.2 price_dropped: True reason: Low sales – EOD markdown
1631,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 44 sold_qty: 31 percent_sold: 70.5 price_dropped: True reason: Low sales – EOD markdown
1632,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 3 dish_name: Salmon Salad forecast_qty: 54 sold_qty: 48 percent_sold: 88.9 price_dropped: True reason: Low sales – EOD markdown
1633,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 59 sold_qty: 51 percent_sold: 86.4 price_dropped: True reason: Low sales – EOD markdown
1634,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 44 sold_qty: 46 percent_sold: 104.5 price_dropped: True reason: Low sales – EOD markdown
1635,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 6 dish_name: Biryani forecast_qty: 48 sold_qty: 47 percent_sold: 97.9 price_dropped: True reason: Low sales – EOD markdown
1636,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 60 sold_qty: 31 percent_sold: 51.7 price_dropped: True reason: Low sales – EOD markdown
1637,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 8 dish_name: Coconut Curry forecast_qty: 55 sold_qty: 34 percent_sold: 61.8 price_dropped: True reason: Low sales – EOD markdown
1638,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 9 dish_name: Veg Risotto forecast_qty: 32 sold_qty: 35 percent_sold: 109.4 price_dropped: True reason: Low sales – EOD markdown
1639,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 33 sold_qty: 51 percent_sold: 154.5 price_dropped: True reason: Low sales – EOD markdown
1640,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 1 dish_name: Butter Chicken forecast_qty: 52 sold_qty: 49 percent_sold: 94.2 price_dropped: True reason: Low sales – EOD markdown
1641,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 41 sold_qty: 27 percent_sold: 65.9 price_dropped: True reason: Low sales – EOD markdown
1642,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 3 dish_name: Salmon Salad forecast_qty: 33 sold_qty: 25 percent_sold: 75.8 price_dropped: True reason: Low sales – EOD markdown
1643,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 31 sold_qty: 40 percent_sold: 129.0 price_dropped: True reason: Low sales – EOD markdown
1644,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 30 sold_qty: 27 percent_sold: 90.0 price_dropped: True reason: Low sales – EOD markdown
1645,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 6 dish_name: Biryani forecast_qty: 40 sold_qty: 32 percent_sold: 80.0 price_dropped: True reason: Low sales – EOD markdown
1646,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 46 sold_qty: 41 percent_sold: 89.1 price_dropped: True reason: Low sales – EOD markdown
1647,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 8 dish_name: Coconut Curry forecast_qty: 50 sold_qty: 42 percent_sold: 84.0 price_dropped: True reason: Low sales – EOD markdown
1648,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 9 dish_name: Veg Risotto forecast_qty: 60 sold_qty: 36 percent_sold: 60.0 price_dropped: True reason: Low sales – EOD markdown
1649,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 60 sold_qty: 24 percent_sold: 40.0 price_dropped: True reason: Low sales – EOD markdown
1650,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 1 dish_name: Butter Chicken forecast_qty: 50 sold_qty: 40 percent_sold: 80.0 price_dropped: True reason: Low sales – EOD markdown
1651,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 50 sold_qty: 43 percent_sold: 86.0 price_dropped: True reason: Low sales – EOD markdown
1652,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 3 dish_name: Salmon Salad forecast_qty: 38 sold_qty: 43 percent_sold: 113.2 price_dropped: True reason: Low sales – EOD markdown
1653,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 57 sold_qty: 50 percent_sold: 87.7 price_dropped: True reason: Low sales – EOD markdown
1654,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 54 sold_qty: 47 percent_sold: 87.0 price_dropped: True reason: Low sales – EOD markdown
1655,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 6 dish_name: Biryani forecast_qty: 51 sold_qty: 20 percent_sold: 39.2 price_dropped: True reason: Low sales – EOD markdown
1656,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 49 sold_qty: 54 percent_sold: 110.2 price_dropped: True reason: Low sales – EOD markdown
1657,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 8 dish_name: Coconut Curry forecast_qty: 37 sold_qty: 37 percent_sold: 100.0 price_dropped: True reason: Low sales – EOD markdown
1658,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 9 dish_name: Veg Risotto forecast_qty: 32 sold_qty: 32 percent_sold: 100.0 price_dropped: True reason: Low sales – EOD markdown
1659,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 48 sold_qty: 37 percent_sold: 77.1 price_dropped: True reason: Low sales – EOD markdown
1660,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 1 dish_name: Butter Chicken forecast_qty: 53 sold_qty: 23 percent_sold: 43.4 price_dropped: True reason: Low sales – EOD markdown
1661,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 32 sold_qty: 27 percent_sold: 84.4 price_dropped: True reason: Low sales – EOD markdown
1662,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 3 dish_name: Salmon Salad forecast_qty: 52 sold_qty: 35 percent_sold: 67.3 price_dropped: True reason: Low sales – EOD markdown
1663,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 33 sold_qty: 34 percent_sold: 103.0 price_dropped: True reason: Low sales – EOD markdown
1664,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 49 sold_qty: 34 percent_sold: 69.4 price_dropped: True reason: Low sales – EOD markdown
1665,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 6 dish_name: Biryani forecast_qty: 58 sold_qty: 33 percent_sold: 56.9 price_dropped: True reason: Low sales – EOD markdown
1666,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 50 sold_qty: 38 percent_sold: 76.0 price_dropped: True reason: Low sales – EOD markdown
1667,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 8 dish_name: Coconut Curry forecast_qty: 56 sold_qty: 34 percent_sold: 60.7 price_dropped: True reason: Low sales – EOD markdown
1668,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 9 dish_name: Veg Risotto forecast_qty: 30 sold_qty: 47 percent_sold: 156.7 price_dropped: True reason: Low sales – EOD markdown
1669,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 37 sold_qty: 53 percent_sold: 143.2 price_dropped: True reason: Low sales – EOD markdown
1670,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 1 dish_name: Butter Chicken forecast_qty: 34 sold_qty: 23 percent_sold: 67.6 price_dropped: True reason: Low sales – EOD markdown
1671,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 31 sold_qty: 44 percent_sold: 141.9 price_dropped: True reason: Low sales – EOD markdown
1672,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 3 dish_name: Salmon Salad forecast_qty: 44 sold_qty: 26 percent_sold: 59.1 price_dropped: True reason: Low sales – EOD markdown
1673,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 33 sold_qty: 30 percent_sold: 90.9 price_dropped: True reason: Low sales – EOD markdown
1674,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 39 sold_qty: 42 percent_sold: 107.7 price_dropped: True reason: Low sales – EOD markdown
1675,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 6 dish_name: Biryani forecast_qty: 44 sold_qty: 39 percent_sold: 88.6 price_dropped: True reason: Low sales – EOD markdown
1676,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 35 sold_qty: 39 percent_sold: 111.4 price_dropped: True reason: Low sales – EOD markdown
1677,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 8 dish_name: Coconut Curry forecast_qty: 31 sold_qty: 32 percent_sold: 103.2 price_dropped: True reason: Low sales – EOD markdown
1678,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 9 dish_name: Veg Risotto forecast_qty: 42 sold_qty: 28 percent_sold: 66.7 price_dropped: True reason: Low sales – EOD markdown
1679,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 51 sold_qty: 36 percent_sold: 70.6 price_dropped: True reason: Low sales – EOD markdown
1680,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 1 dish_name: Butter Chicken forecast_qty: 36 sold_qty: 19 percent_sold: 52.8 price_dropped: True reason: Low sales – EOD markdown
1681,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 39 sold_qty: 46 percent_sold: 117.9 price_dropped: True reason: Low sales – EOD markdown
1682,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 3 dish_name: Salmon Salad forecast_qty: 30 sold_qty: 47 percent_sold: 156.7 price_dropped: True reason: Low sales – EOD markdown
1683,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 47 sold_qty: 35 percent_sold: 74.5 price_dropped: True reason: Low sales – EOD markdown
1684,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 58 sold_qty: 42 percent_sold: 72.4 price_dropped: True reason: Low sales – EOD markdown
1685,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 6 dish_name: Biryani forecast_qty: 31 sold_qty: 29 percent_sold: 93.5 price_dropped: True reason: Low sales – EOD markdown
1686,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 31 sold_qty: 40 percent_sold: 129.0 price_dropped: True reason: Low sales – EOD markdown
1687,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 8 dish_name: Coconut Curry forecast_qty: 60 sold_qty: 27 percent_sold: 45.0 price_dropped: True reason: Low sales – EOD markdown
1688,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 9 dish_name: Veg Risotto forecast_qty: 38 sold_qty: 46 percent_sold: 121.1 price_dropped: True reason: Low sales – EOD markdown
1689,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 36 sold_qty: 51 percent_sold: 141.7 price_dropped: True reason: Low sales – EOD markdown
1690,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 1 dish_name: Butter Chicken forecast_qty: 60 sold_qty: 26 percent_sold: 43.3 price_dropped: True reason: Low sales – EOD markdown
1691,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 40 sold_qty: 51 percent_sold: 127.5 price_dropped: True reason: Low sales – EOD markdown
1692,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 3 dish_name: Salmon Salad forecast_qty: 56 sold_qty: 41 percent_sold: 73.2 price_dropped: True reason: Low sales – EOD markdown
1693,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 35 sold_qty: 31 percent_sold: 88.6 price_dropped: True reason: Low sales – EOD markdown
