date,restaurant_id,dish_id,dish_name,order_type,quantity,unit_price,sales
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Pickup,13,16.1,231.92
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Online,15,15.03,130.65
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Walk-in,19,12.21,211.66
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Pickup,11,13.93,96.47
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Online,6,16.43,92.94
YYYY-00-DD 00:00:SS,1,6,Biryani,Walk-in,7,11.53,60.55
YYYY-00-DD 00:00:SS,1,6,Biryani,Pickup,20,14.03,271.6
YYYY-00-DD 00:00:SS,1,6,Biryani,Online,14,11.7,250.32
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Walk-in,17,9.68,276.59
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Pickup,11,13.06,148.5
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Online,19,12.11,251.75
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Walk-in,9,17.59,133.65
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Pickup,17,8.79,176.46
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Online,17,14.81,166.6
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Walk-in,5,14.32,56.7
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Pickup,7,13.47,112.49
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Online,8,9.55,109.36
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Walk-in,17,16.47,269.28
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Pickup,8,13.11,74.72
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Online,5,14.49,64.4
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Walk-in,17,11.88,265.2
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Pickup,6,16.73,50.82
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Online,9,10.19,142.11
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Walk-in,9,11.88,126.63
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Pickup,12,10.24,204.6
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Online,18,14.61,253.26
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Walk-in,6,10.43,66.96
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Pickup,18,12.91,226.8
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Online,18,16.62,284.94
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Walk-in,12,17.97,118.92
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Pickup,16,14.91,130.08
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Online,20,12.42,308
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Walk-in,10,16.4,145.8
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Pickup,11,9,124.19
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Online,6,14.81,94.08
YYYY-00-DD 00:00:SS,2,6,Biryani,Walk-in,6,11.57,86.64
YYYY-00-DD 00:00:SS,2,6,Biryani,Pickup,20,14.18,295.2
YYYY-00-DD 00:00:SS,2,6,Biryani,Online,12,13.17,181.32
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Walk-in,13,8.45,151.84
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Pickup,11,9.05,96.36
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Online,7,11.09,89.81
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Walk-in,8,15.53,138.88
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Pickup,15,16.51,149.7
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Online,19,9.14,271.32
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Walk-in,7,15.44,96.81
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Pickup,19,16.78,237.5
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Online,19,13.38,318.06
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Walk-in,12,14.39,132.36
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Pickup,13,11.57,170.56
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Online,13,12.12,165.49
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Walk-in,14,8.25,218.54
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Pickup,12,16.19,146.76
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Online,18,17.54,290.52
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Walk-in,18,10.18,168.3
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Pickup,15,12.8,233.7
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Online,11,16.69,127.05
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Walk-in,20,11.66,301.2
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Pickup,10,14.01,150.3
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Online,9,14.63,93.06
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Walk-in,17,17.62,267.58
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Pickup,11,15.11,103.07
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Online,7,11.31,81.76
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Walk-in,14,14.43,251.44
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Pickup,12,10.27,132
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Online,17,16.55,261.12
YYYY-00-DD 00:00:SS,1,6,Biryani,Walk-in,16,14.27,168.64
YYYY-00-DD 00:00:SS,1,6,Biryani,Pickup,12,13.83,191.64
YYYY-00-DD 00:00:SS,1,6,Biryani,Online,5,17.47,85.5
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Walk-in,14,15.95,230.58
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Pickup,13,11.89,198.51
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Online,16,15.43,219.52
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Walk-in,14,14.5,241.08
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Pickup,20,10.68,346.4
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Online,8,12.25,99.36
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Walk-in,5,17.48,84.9
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Pickup,7,13.14,62.58
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Online,7,14.46,122.01
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Walk-in,8,10.28,125.04
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Pickup,13,14.68,154.31
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Online,6,15.05,63.3
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Walk-in,11,14.94,177.21
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Pickup,14,8.26,251.44
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Online,9,13.36,98.01
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Walk-in,12,17.71,188.52
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Pickup,5,16.12,61.25
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Online,16,17.69,247.84
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Walk-in,17,15.07,167.79
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Pickup,11,12.16,137.72
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Online,8,14,94.24
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Walk-in,18,12.36,158.04
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Pickup,9,17.97,139.23
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Online,12,10.78,193.32
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Walk-in,6,9.34,98.94
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Pickup,9,9.34,134.91
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Online,12,10.69,166.56
YYYY-00-DD 00:00:SS,2,6,Biryani,Walk-in,7,17,70.63
YYYY-00-DD 00:00:SS,2,6,Biryani,Pickup,19,17.72,257.26
YYYY-00-DD 00:00:SS,2,6,Biryani,Online,18,12.88,255.06
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Walk-in,8,12.74,100.16
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Pickup,7,11.27,100.52
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Online,13,16.14,119.6
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Walk-in,5,14.17,50.55
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Pickup,16,8.63,176.64
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Online,17,17.08,209.78
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Walk-in,9,16.69,105.93
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Pickup,6,9.1,71.04
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Online,20,15.52,236
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Walk-in,16,15.35,230.88
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Pickup,15,11.56,233.7
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Online,10,12.86,123.9
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Walk-in,13,16.12,142.87
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Pickup,6,8.26,103.62
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Online,15,8.02,146.85
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Walk-in,15,11.43,229.35
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Pickup,11,16.32,174.02
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Online,13,15.79,224.25
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Walk-in,17,12.81,166.77
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Pickup,12,13.73,132.12
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Online,12,17.57,103.92
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Walk-in,16,10.76,244.96
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Pickup,7,11.74,89.74
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Online,11,9.49,98.23
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Walk-in,19,13.26,240.73
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Pickup,15,10.14,140.1
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Online,5,10.9,69.15
YYYY-00-DD 00:00:SS,1,6,Biryani,Walk-in,12,12.41,174.12
YYYY-00-DD 00:00:SS,1,6,Biryani,Pickup,18,8.95,178.92
YYYY-00-DD 00:00:SS,1,6,Biryani,Online,16,13.02,137.6
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Walk-in,20,17.65,177.2
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Pickup,11,13.82,123.75
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Online,7,10.5,86.31
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Walk-in,18,9.71,162.72
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Pickup,5,12.86,67.45
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Online,19,8.97,268.85
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Walk-in,15,12.23,139.35
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Pickup,19,16.39,229.33
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Online,5,9.43,61.4
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Walk-in,11,10.44,176.99
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Pickup,7,11.72,74.41
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Online,11,8.12,91.63
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Walk-in,11,8.54,193.49
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Pickup,18,16.74,319.86
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Online,15,17.1,122.85
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Walk-in,9,9.68,138.69
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Pickup,8,10.89,76.24
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Online,17,12.09,142.29
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Walk-in,7,10.56,107.73
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Pickup,9,8.19,160.47
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Online,17,12.24,178.5
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Walk-in,9,9.29,148.77
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Pickup,13,8.37,232.83
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Online,12,16.69,166.44
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Walk-in,10,8.47,117.8
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Pickup,5,8.96,73.15
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Online,6,16.5,54.84
YYYY-00-DD 00:00:SS,2,6,Biryani,Walk-in,13,13.34,131.17
YYYY-00-DD 00:00:SS,2,6,Biryani,Pickup,8,9.92,115.36
YYYY-00-DD 00:00:SS,2,6,Biryani,Online,16,9.82,188.64
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Walk-in,11,9.58,168.63
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Pickup,13,11.36,215.8
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Online,14,11.33,142.38
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Walk-in,17,10.98,272.68
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Pickup,19,12.28,152.95
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Online,13,13.84,159.9
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Walk-in,13,9.74,111.15
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Pickup,16,10.48,248
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Online,20,14.25,333.4
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Walk-in,13,14.62,175.5
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Pickup,16,9.77,203.52
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Online,12,11.56,196.2
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Walk-in,15,14.88,269.55
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Pickup,17,11.71,192.61
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Online,7,10.68,109.48
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Walk-in,10,11.7,104.6
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Pickup,6,14.2,73.02
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Online,14,9.05,178.22
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Walk-in,12,10.49,197.88
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Pickup,16,9.59,268.48
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Online,13,17.24,155.22
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Walk-in,15,14.67,170.7
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Pickup,18,9.27,258.12
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Online,15,15.48,143.1
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Walk-in,17,12.94,236.64
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Pickup,14,9.03,178.5
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Online,10,14.41,166.3
YYYY-00-DD 00:00:SS,1,6,Biryani,Walk-in,18,17.51,278.1
YYYY-00-DD 00:00:SS,1,6,Biryani,Pickup,12,11.24,121.56
YYYY-00-DD 00:00:SS,1,6,Biryani,Online,14,12.11,158.06
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Walk-in,18,10.46,248.04
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Pickup,18,15.85,214.74
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Online,9,10.96,114.3
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Walk-in,12,14.16,186.24
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Pickup,7,12.15,80.78
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Online,12,14.74,156
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Walk-in,17,16.97,223.55
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Pickup,11,14.95,97.68
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Online,12,8.23,192.72
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Walk-in,9,11.8,114.48
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Pickup,10,15.75,157.3
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Online,8,10.74,113.12
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Walk-in,20,17.59,340.8
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Pickup,5,13.56,47
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Online,13,13.74,119.34
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Walk-in,14,11.98,139.44
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Pickup,14,15.83,173.88
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Online,10,11.23,107.8
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Walk-in,10,11.89,150.3
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Pickup,16,15.51,160.8
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Online,11,13.98,138.6
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Walk-in,14,8.11,167.3
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Pickup,13,13.06,190.45
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Online,8,9.82,97.12
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Walk-in,17,15.19,232.39
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Pickup,7,14.2,87.57
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Online,5,12.12,84.45
YYYY-00-DD 00:00:SS,2,6,Biryani,Walk-in,11,11.29,154
YYYY-00-DD 00:00:SS,2,6,Biryani,Pickup,6,9.05,71.4
YYYY-00-DD 00:00:SS,2,6,Biryani,Online,10,11.5,157.3
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Walk-in,8,12.01,121.44
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Pickup,13,15.31,108.42
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Online,7,9.95,72.24
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Walk-in,11,12.76,161.26
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Pickup,20,14.57,201
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Online,13,13.33,117
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Walk-in,13,8.89,112.06
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Pickup,7,16.65,90.58
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Online,11,8.38,197.34
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Walk-in,7,9.04,56.7
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Pickup,14,13.78,211.4
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Online,7,15.72,59.36
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Walk-in,10,16.94,83.9
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Pickup,18,16.53,310.68
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Online,17,17.16,305.83
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Walk-in,7,16.76,98.14
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Pickup,12,10.92,110.64
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Online,11,10.58,186.45
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Walk-in,15,11.02,159.15
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Pickup,9,17.96,90.9
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Online,11,8.75,94.71
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Walk-in,8,12.86,139.12
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Pickup,8,10.05,107.52
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Online,6,8.8,95.22
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Walk-in,7,15.91,64.12
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Pickup,9,15.83,80.82
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Online,14,17.26,226.38
YYYY-00-DD 00:00:SS,1,6,Biryani,Walk-in,14,17.06,205.66
YYYY-00-DD 00:00:SS,1,6,Biryani,Pickup,5,9.62,86.65
YYYY-00-DD 00:00:SS,1,6,Biryani,Online,7,10.89,64.33
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Walk-in,19,16.51,208.81
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Pickup,9,17.09,156.06
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Online,7,15.73,98.56
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Walk-in,20,16.49,233.8
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Pickup,17,10.95,208.93
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Online,7,10.39,111.23
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Walk-in,6,17.18,77.94
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Pickup,8,14.58,94.32
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Online,14,9.69,201.74
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Walk-in,16,10.84,135.68
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Pickup,12,8.82,136.32
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Online,15,8.51,209.55
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Walk-in,10,11.89,120.7
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Pickup,13,16.14,147.81
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Online,15,9.76,218.4
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Walk-in,14,16.93,112.28
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Pickup,16,10.83,243.36
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Online,7,17.34,88.69
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Walk-in,13,13.21,222.95
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Pickup,16,12.26,224.8
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Online,12,17.81,99.72
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Walk-in,15,12.33,172.2
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Pickup,17,10.08,197.88
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Online,14,16.87,231.28
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Walk-in,19,14.38,168.34
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Pickup,9,11.9,83.97
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Online,16,12.05,132.16
YYYY-00-DD 00:00:SS,2,6,Biryani,Walk-in,5,12.76,73.15
YYYY-00-DD 00:00:SS,2,6,Biryani,Pickup,7,10.94,125.93
YYYY-00-DD 00:00:SS,2,6,Biryani,Online,13,9.11,132.86
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Walk-in,17,13.09,298.52
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Pickup,18,16.61,190.98
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Online,19,15.78,171.57
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Walk-in,5,17.68,89
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Pickup,18,12.09,252
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Online,13,17.88,208.52
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Walk-in,20,9.36,188.2
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Pickup,20,12.08,198.4
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Online,8,9.22,133.6
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Walk-in,10,9.4,94.3
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Pickup,9,9.81,122.04
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Online,14,8.13,150.92
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Walk-in,9,13.26,104.22
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Pickup,14,8.32,150.22
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Online,6,15.26,81.24
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Walk-in,8,10.28,135.2
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Pickup,8,15.05,138.88
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Online,16,14.67,260.16
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Walk-in,15,9.94,265.05
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Pickup,19,17.28,183.35
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Online,9,17.24,72.72
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Walk-in,18,10.89,259.2
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Pickup,16,17.57,217.12
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Online,6,13.99,75.84
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Walk-in,5,9.28,67
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Pickup,7,8.24,77
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Online,14,17.1,211.68
YYYY-00-DD 00:00:SS,1,6,Biryani,Walk-in,12,11.01,169.56
YYYY-00-DD 00:00:SS,1,6,Biryani,Pickup,9,15.87,117.99
YYYY-00-DD 00:00:SS,1,6,Biryani,Online,8,17.3,85.04
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Walk-in,18,16,195.84
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Pickup,9,13.51,87.75
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Online,12,8.23,122.64
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Walk-in,20,17.81,271.8
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Pickup,5,14.74,51.35
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Online,8,14.68,71.76
